timestamp,open,high,low,close,volume,spread
2025-05-07T02:52:03.633370+00:00,1.04916,1.04931,1.04869,1.04944,961,0.0002
2025-05-07T02:53:03.633370+00:00,1.04941,1.04966,1.04897,1.0494,611,0.0002
2025-05-07T02:54:03.633370+00:00,1.0493,1.04935,1.04911,1.04932,394,0.0002
2025-05-07T02:55:03.633370+00:00,1.04953,1.04964,1.04909,1.04953,619,0.0002
2025-05-07T02:56:03.633370+00:00,1.04938,1.04941,1.04895,1.04953,334,0.0002
2025-05-07T02:57:03.633370+00:00,1.04953,1.0499,1.04942,1.04939,408,0.0002
2025-05-07T02:58:03.633370+00:00,1.04939,1.04987,1.0489,1.04931,924,0.0002
2025-05-07T02:59:03.633370+00:00,1.04954,1.04962,1.04908,1.04963,323,0.0002
2025-05-07T03:00:03.633370+00:00,1.04975,1.05014,1.04927,1.04967,367,0.0002
2025-05-07T03:01:03.633370+00:00,1.04981,1.0499,1.04979,1.04984,161,0.0002
2025-05-07T03:02:03.633370+00:00,1.04951,1.04955,1.04912,1.04944,879,0.0002
2025-05-07T03:03:03.633370+00:00,1.04951,1.04985,1.04939,1.04955,347,0.0002
2025-05-07T03:04:03.633370+00:00,1.04947,1.04987,1.04935,1.04943,503,0.0002
2025-05-07T03:05:03.633370+00:00,1.04934,1.04958,1.04919,1.04942,432,0.0002
2025-05-07T03:06:03.633370+00:00,1.04953,1.04964,1.04937,1.04947,978,0.0002
2025-05-07T03:07:03.633370+00:00,1.0491,1.04942,1.04894,1.04909,555,0.0002
2025-05-07T03:08:03.633370+00:00,1.04907,1.04918,1.04879,1.04917,432,0.0002
2025-05-07T03:09:03.633370+00:00,1.04909,1.04912,1.049,1.04904,270,0.0002
2025-05-07T03:10:03.633370+00:00,1.04913,1.04915,1.04912,1.04914,499,0.0002
2025-05-07T03:11:03.633370+00:00,1.04921,1.0493,1.04888,1.0492,638,0.0002
2025-05-07T03:12:03.633370+00:00,1.04904,1.04949,1.04874,1.04911,508,0.0002
2025-05-07T03:13:03.633370+00:00,1.0489,1.04924,1.04854,1.04907,687,0.0002
2025-05-07T03:14:03.633370+00:00,1.04895,1.04917,1.04875,1.04893,917,0.0002
2025-05-07T03:15:03.633370+00:00,1.04876,1.04901,1.04847,1.04861,274,0.0002
2025-05-07T03:16:03.633370+00:00,1.0489,1.04918,1.04878,1.049,800,0.0002
2025-05-07T03:17:03.633370+00:00,1.0491,1.04913,1.04878,1.04911,698,0.0002
2025-05-07T03:18:03.633370+00:00,1.04927,1.04943,1.04896,1.04921,786,0.0002
2025-05-07T03:19:03.633370+00:00,1.04955,1.04997,1.04945,1.04962,630,0.0002
2025-05-07T03:20:03.633370+00:00,1.04983,1.05027,1.04973,1.04983,364,0.0002
2025-05-07T03:21:03.633370+00:00,1.05012,1.05045,1.05007,1.05006,661,0.0002
2025-05-07T03:22:03.633370+00:00,1.04994,1.05022,1.04988,1.04993,447,0.0002
2025-05-07T03:23:03.633370+00:00,1.05018,1.05029,1.04973,1.0502,635,0.0002
2025-05-07T03:24:03.633370+00:00,1.05014,1.05032,1.0499,1.05023,969,0.0002
2025-05-07T03:25:03.633370+00:00,1.05009,1.05025,1.04992,1.04996,272,0.0002
2025-05-07T03:26:03.633370+00:00,1.05002,1.05034,1.04957,1.05007,742,0.0002
2025-05-07T03:27:03.633370+00:00,1.05036,1.05079,1.04997,1.05051,718,0.0002
2025-05-07T03:28:03.633370+00:00,1.05059,1.05076,1.05011,1.05067,696,0.0002
2025-05-07T03:29:03.633370+00:00,1.05041,1.05081,1.04997,1.05043,508,0.0002
2025-05-07T03:30:03.633370+00:00,1.05026,1.0507,1.04989,1.05025,147,0.0002
2025-05-07T03:31:03.633370+00:00,1.05071,1.05108,1.05058,1.05075,665,0.0002
2025-05-07T03:32:03.633370+00:00,1.05101,1.05135,1.05064,1.05112,869,0.0002
2025-05-07T03:33:03.633370+00:00,1.05098,1.05141,1.05055,1.05102,449,0.0002
2025-05-07T03:34:03.633370+00:00,1.05097,1.05133,1.05058,1.05096,390,0.0002
2025-05-07T03:35:03.633370+00:00,1.05095,1.05144,1.05054,1.05111,819,0.0002
2025-05-07T03:36:03.633370+00:00,1.05079,1.05126,1.05063,1.0508,374,0.0002
2025-05-07T03:37:03.633370+00:00,1.05105,1.05139,1.05069,1.05087,310,0.0002
2025-05-07T03:38:03.633370+00:00,1.05091,1.05093,1.05071,1.05085,427,0.0002
2025-05-07T03:39:03.633370+00:00,1.05117,1.05138,1.05095,1.0511,527,0.0002
2025-05-07T03:40:03.633370+00:00,1.05106,1.0515,1.05101,1.05121,727,0.0002
2025-05-07T03:41:03.633370+00:00,1.0511,1.05123,1.0509,1.05118,156,0.0002
2025-05-07T03:42:03.633370+00:00,1.05149,1.05187,1.05136,1.05153,589,0.0002
2025-05-07T03:43:03.633370+00:00,1.05132,1.05154,1.05122,1.05127,721,0.0002
2025-05-07T03:44:03.633370+00:00,1.05105,1.0515,1.05083,1.05095,451,0.0002
2025-05-07T03:45:03.633370+00:00,1.05099,1.05101,1.0506,1.05087,759,0.0002
2025-05-07T03:46:03.633370+00:00,1.05074,1.05112,1.05069,1.05092,261,0.0002
2025-05-07T03:47:03.633370+00:00,1.05122,1.05149,1.051,1.05123,327,0.0002
2025-05-07T03:48:03.633370+00:00,1.05111,1.05116,1.05099,1.05119,738,0.0002
2025-05-07T03:49:03.633370+00:00,1.05136,1.05174,1.05104,1.05145,384,0.0002
2025-05-07T03:50:03.633370+00:00,1.05128,1.05171,1.0508,1.05113,676,0.0002
2025-05-07T03:51:03.633370+00:00,1.05142,1.05178,1.051,1.05145,213,0.0002
2025-05-07T03:52:03.633370+00:00,1.05099,1.05133,1.05076,1.05085,930,0.0002
2025-05-07T03:53:03.633370+00:00,1.05074,1.05106,1.05052,1.0507,753,0.0002
2025-05-07T03:54:03.633370+00:00,1.05062,1.05084,1.05013,1.0505,409,0.0002
2025-05-07T03:55:03.633370+00:00,1.05046,1.05086,1.05005,1.0504,619,0.0002
2025-05-07T03:56:03.633370+00:00,1.05071,1.0508,1.05069,1.05075,441,0.0002
2025-05-07T03:57:03.633370+00:00,1.05076,1.0512,1.05048,1.05077,762,0.0002
2025-05-07T03:58:03.633370+00:00,1.05082,1.05128,1.05046,1.05089,516,0.0002
2025-05-07T03:59:03.633370+00:00,1.05089,1.05105,1.05058,1.05096,570,0.0002
2025-05-07T04:00:03.633370+00:00,1.05109,1.05147,1.05088,1.05103,194,0.0002
2025-05-07T04:01:03.633370+00:00,1.05117,1.05121,1.05088,1.05101,603,0.0002
2025-05-07T04:02:03.633370+00:00,1.05039,1.0504,1.05021,1.05058,687,0.0002
2025-05-07T04:03:03.633370+00:00,1.05047,1.05053,1.0501,1.05062,950,0.0002
2025-05-07T04:04:03.633370+00:00,1.05048,1.0507,1.05006,1.05043,664,0.0002
2025-05-07T04:05:03.633370+00:00,1.05022,1.05061,1.04974,1.05037,719,0.0002
2025-05-07T04:06:03.633370+00:00,1.05041,1.05052,1.05036,1.0506,758,0.0002
2025-05-07T04:07:03.633370+00:00,1.05061,1.05091,1.05027,1.05058,599,0.0002
2025-05-07T04:08:03.633370+00:00,1.05074,1.05099,1.05044,1.05065,188,0.0002
2025-05-07T04:09:03.633370+00:00,1.05054,1.05104,1.05027,1.05041,709,0.0002
2025-05-07T04:10:03.633370+00:00,1.05001,1.05029,1.04983,1.05009,981,0.0002
2025-05-07T04:11:03.633370+00:00,1.05012,1.05035,1.04993,1.04999,653,0.0002
2025-05-07T04:12:03.633370+00:00,1.04992,1.05005,1.04982,1.04998,760,0.0002
2025-05-07T04:13:03.633370+00:00,1.04998,1.05046,1.04969,1.04999,412,0.0002
2025-05-07T04:14:03.633370+00:00,1.05006,1.05053,1.04963,1.05007,594,0.0002
2025-05-07T04:15:03.633370+00:00,1.04955,1.05002,1.04949,1.0496,484,0.0002
2025-05-07T04:16:03.633370+00:00,1.04962,1.04965,1.04916,1.04949,327,0.0002
2025-05-07T04:17:03.633370+00:00,1.04953,1.05,1.0494,1.04951,235,0.0002
2025-05-07T04:18:03.633370+00:00,1.0492,1.04955,1.04889,1.04922,279,0.0002
2025-05-07T04:19:03.633370+00:00,1.04902,1.04951,1.0487,1.04905,905,0.0002
2025-05-07T04:20:03.633370+00:00,1.04895,1.04941,1.04884,1.04899,663,0.0002
2025-05-07T04:21:03.633370+00:00,1.04865,1.04901,1.04816,1.04862,236,0.0002
2025-05-07T04:22:03.633370+00:00,1.049,1.04946,1.04894,1.04902,258,0.0002
2025-05-07T04:23:03.633370+00:00,1.0489,1.04923,1.04874,1.04902,430,0.0002
2025-05-07T04:24:03.633370+00:00,1.04916,1.04952,1.04874,1.04905,225,0.0002
2025-05-07T04:25:03.633370+00:00,1.04917,1.04953,1.04893,1.04927,279,0.0002
2025-05-07T04:26:03.633370+00:00,1.04962,1.04969,1.04921,1.04962,688,0.0002
2025-05-07T04:27:03.633370+00:00,1.04961,1.04984,1.04925,1.04964,868,0.0002
2025-05-07T04:28:03.633370+00:00,1.04949,1.04981,1.04921,1.04943,375,0.0002
2025-05-07T04:29:03.633370+00:00,1.0497,1.05009,1.04956,1.04976,608,0.0002
2025-05-07T04:30:03.633370+00:00,1.04963,1.05013,1.04927,1.0495,206,0.0002
2025-05-07T04:31:03.633370+00:00,1.04937,1.04983,1.04929,1.04939,239,0.0002
2025-05-07T04:32:03.633370+00:00,1.04964,1.05003,1.04946,1.04963,512,0.0002
2025-05-07T04:33:03.633370+00:00,1.04983,1.04992,1.04978,1.04991,608,0.0002
2025-05-07T04:34:03.633370+00:00,1.04995,1.04996,1.04947,1.05004,441,0.0002
2025-05-07T04:35:03.633370+00:00,1.04985,1.04997,1.04964,1.0497,253,0.0002
2025-05-07T04:36:03.633370+00:00,1.04963,1.04981,1.04923,1.0495,480,0.0002
2025-05-07T04:37:03.633370+00:00,1.04975,1.04989,1.04935,1.04986,744,0.0002
2025-05-07T04:38:03.633370+00:00,1.04983,1.05012,1.04967,1.04974,832,0.0002
2025-05-07T04:39:03.633370+00:00,1.04956,1.04963,1.04931,1.04958,901,0.0002
2025-05-07T04:40:03.633370+00:00,1.04985,1.04986,1.04939,1.04982,549,0.0002
2025-05-07T04:41:03.633370+00:00,1.04994,1.05021,1.04972,1.04984,694,0.0002
2025-05-07T04:42:03.633370+00:00,1.0497,1.04983,1.04941,1.04977,626,0.0002
2025-05-07T04:43:03.633370+00:00,1.05006,1.05035,1.04981,1.05005,176,0.0002
2025-05-07T04:44:03.633370+00:00,1.05025,1.05074,1.05005,1.05016,324,0.0002
2025-05-07T04:45:03.633370+00:00,1.05014,1.05026,1.0499,1.0501,891,0.0002
2025-05-07T04:46:03.633370+00:00,1.04987,1.05036,1.04967,1.04993,291,0.0002
2025-05-07T04:47:03.633370+00:00,1.05001,1.05027,1.04994,1.04996,915,0.0002
2025-05-07T04:48:03.633370+00:00,1.05007,1.05048,1.04973,1.05015,599,0.0002
2025-05-07T04:49:03.633370+00:00,1.05015,1.05042,1.05003,1.05016,748,0.0002
2025-05-07T04:50:03.633370+00:00,1.04984,1.05014,1.0495,1.04986,740,0.0002
2025-05-07T04:51:03.633370+00:00,1.04996,1.05015,1.04947,1.04983,863,0.0002
2025-05-07T04:52:03.633370+00:00,1.04987,1.05035,1.0497,1.05002,978,0.0002
2025-05-07T04:53:03.633370+00:00,1.0502,1.05049,1.04998,1.05015,551,0.0002
2025-05-07T04:54:03.633370+00:00,1.05006,1.05039,1.04989,1.0501,837,0.0002
2025-05-07T04:55:03.633370+00:00,1.0502,1.05048,1.04982,1.05007,633,0.0002
2025-05-07T04:56:03.633370+00:00,1.04997,1.0502,1.04996,1.04998,332,0.0002
2025-05-07T04:57:03.633370+00:00,1.05003,1.05035,1.04955,1.04998,281,0.0002
2025-05-07T04:58:03.633370+00:00,1.05004,1.05018,1.04961,1.05001,489,0.0002
2025-05-07T04:59:03.633370+00:00,1.05007,1.05017,1.04963,1.05,638,0.0002
2025-05-07T05:00:03.633370+00:00,1.04958,1.04986,1.04933,1.04964,356,0.0002
2025-05-07T05:01:03.633370+00:00,1.04953,1.04995,1.0492,1.04956,976,0.0002
2025-05-07T05:02:03.633370+00:00,1.04957,1.04958,1.04942,1.04951,341,0.0002
2025-05-07T05:03:03.633370+00:00,1.04941,1.04981,1.04901,1.04925,301,0.0002
2025-05-07T05:04:03.633370+00:00,1.04936,1.0496,1.04922,1.04929,425,0.0002
2025-05-07T05:05:03.633370+00:00,1.04913,1.04915,1.04905,1.04928,265,0.0002
2025-05-07T05:06:03.633370+00:00,1.04934,1.04968,1.04927,1.04919,488,0.0002
2025-05-07T05:07:03.633370+00:00,1.04892,1.0493,1.04872,1.04893,104,0.0002
2025-05-07T05:08:03.633370+00:00,1.04908,1.04915,1.04875,1.04888,782,0.0002
2025-05-07T05:09:03.633370+00:00,1.04901,1.04947,1.04867,1.04888,261,0.0002
2025-05-07T05:10:03.633370+00:00,1.04875,1.04878,1.04867,1.0489,455,0.0002
2025-05-07T05:11:03.633370+00:00,1.04902,1.04931,1.04874,1.04925,429,0.0002
2025-05-07T05:12:03.633370+00:00,1.04924,1.04955,1.04882,1.04928,295,0.0002
2025-05-07T05:13:03.633370+00:00,1.04927,1.04964,1.04889,1.04942,218,0.0002
2025-05-07T05:14:03.633370+00:00,1.04945,1.04969,1.049,1.0494,464,0.0002
2025-05-07T05:15:03.633370+00:00,1.04956,1.04996,1.04925,1.04958,538,0.0002
2025-05-07T05:16:03.633370+00:00,1.04942,1.04984,1.04939,1.04921,676,0.0002
2025-05-07T05:17:03.633370+00:00,1.04936,1.04966,1.04907,1.04916,579,0.0002
2025-05-07T05:18:03.633370+00:00,1.04943,1.04989,1.0492,1.04955,789,0.0002
2025-05-07T05:19:03.633370+00:00,1.04941,1.04976,1.04939,1.04918,429,0.0002
2025-05-07T05:20:03.633370+00:00,1.04907,1.04913,1.04862,1.0489,423,0.0002
2025-05-07T05:21:03.633370+00:00,1.04898,1.04942,1.04848,1.04898,154,0.0002
2025-05-07T05:22:03.633370+00:00,1.04909,1.0495,1.04888,1.04905,304,0.0002
2025-05-07T05:23:03.633370+00:00,1.04883,1.04925,1.04878,1.04883,535,0.0002
2025-05-07T05:24:03.633370+00:00,1.04885,1.04907,1.04873,1.04892,536,0.0002
2025-05-07T05:25:03.633370+00:00,1.04905,1.04924,1.04893,1.04882,495,0.0002
2025-05-07T05:26:03.633370+00:00,1.04865,1.04903,1.04821,1.04866,654,0.0002
2025-05-07T05:27:03.633370+00:00,1.04843,1.0487,1.04802,1.04826,207,0.0002
2025-05-07T05:28:03.633370+00:00,1.04825,1.04827,1.04812,1.04839,705,0.0002
2025-05-07T05:29:03.633370+00:00,1.04836,1.04865,1.048,1.04824,964,0.0002
2025-05-07T05:30:03.633370+00:00,1.04816,1.04842,1.04773,1.04825,841,0.0002
2025-05-07T05:31:03.633370+00:00,1.04812,1.04848,1.04769,1.04802,584,0.0002
2025-05-07T05:32:03.633370+00:00,1.04846,1.04876,1.04797,1.04842,852,0.0002
2025-05-07T05:33:03.633370+00:00,1.04816,1.04829,1.0481,1.04826,775,0.0002
2025-05-07T05:34:03.633370+00:00,1.04815,1.04822,1.04814,1.0483,221,0.0002
2025-05-07T05:35:03.633370+00:00,1.04833,1.0487,1.04789,1.04839,473,0.0002
2025-05-07T05:36:03.633370+00:00,1.04825,1.04869,1.04816,1.04832,441,0.0002
2025-05-07T05:37:03.633370+00:00,1.04802,1.04806,1.04773,1.04801,503,0.0002
2025-05-07T05:38:03.633370+00:00,1.04784,1.04798,1.04765,1.04774,697,0.0002
2025-05-07T05:39:03.633370+00:00,1.04759,1.04797,1.04709,1.04758,230,0.0002
2025-05-07T05:40:03.633370+00:00,1.0476,1.04803,1.04719,1.04764,354,0.0002
2025-05-07T05:41:03.633370+00:00,1.04724,1.04759,1.04714,1.04718,696,0.0002
2025-05-07T05:42:03.633370+00:00,1.04719,1.04728,1.04707,1.04713,656,0.0002
2025-05-07T05:43:03.633370+00:00,1.04703,1.04719,1.04699,1.04711,324,0.0002
2025-05-07T05:44:03.633370+00:00,1.04726,1.04747,1.04676,1.04728,690,0.0002
2025-05-07T05:45:03.633370+00:00,1.04736,1.04765,1.04703,1.0475,910,0.0002
2025-05-07T05:46:03.633370+00:00,1.04749,1.0475,1.04744,1.04753,163,0.0002
2025-05-07T05:47:03.633370+00:00,1.04705,1.04742,1.04696,1.04725,177,0.0002
2025-05-07T05:48:03.633370+00:00,1.04702,1.04703,1.04667,1.04706,344,0.0002
2025-05-07T05:49:03.633370+00:00,1.04725,1.04728,1.0468,1.0472,633,0.0002
2025-05-07T05:50:03.633370+00:00,1.04718,1.04729,1.04689,1.04711,664,0.0002
2025-05-07T05:51:03.633370+00:00,1.04682,1.04696,1.04652,1.04665,396,0.0002
2025-05-07T05:52:03.633370+00:00,1.04664,1.04702,1.04617,1.0466,784,0.0002
2025-05-07T05:53:03.633370+00:00,1.04659,1.04708,1.04633,1.04646,728,0.0002
2025-05-07T05:54:03.633370+00:00,1.04626,1.04658,1.04608,1.0462,672,0.0002
2025-05-07T05:55:03.633370+00:00,1.04586,1.04624,1.04546,1.04593,758,0.0002
2025-05-07T05:56:03.633370+00:00,1.04606,1.04614,1.04573,1.04595,343,0.0002
2025-05-07T05:57:03.633370+00:00,1.04589,1.04623,1.04575,1.04593,419,0.0002
2025-05-07T05:58:03.633370+00:00,1.04604,1.04612,1.0459,1.0461,612,0.0002
2025-05-07T05:59:03.633370+00:00,1.04632,1.0467,1.0461,1.04629,572,0.0002
2025-05-07T06:00:03.633370+00:00,1.04651,1.04686,1.04643,1.0464,384,0.0002
2025-05-07T06:01:03.633370+00:00,1.046,1.04631,1.04581,1.04596,168,0.0002
2025-05-07T06:02:03.633370+00:00,1.04606,1.04614,1.04559,1.04602,285,0.0002
2025-05-07T06:03:03.633370+00:00,1.04619,1.04629,1.04578,1.04618,615,0.0002
2025-05-07T06:04:03.633370+00:00,1.04612,1.04647,1.0459,1.0461,260,0.0002
2025-05-07T06:05:03.633370+00:00,1.04589,1.04605,1.0456,1.0459,881,0.0002
2025-05-07T06:06:03.633370+00:00,1.04575,1.04584,1.04532,1.0456,387,0.0002
2025-05-07T06:07:03.633370+00:00,1.04567,1.04599,1.04524,1.04581,931,0.0002
2025-05-07T06:08:03.633370+00:00,1.04549,1.04587,1.04521,1.04557,735,0.0002
2025-05-07T06:09:03.633370+00:00,1.0454,1.04566,1.04533,1.04544,439,0.0002
2025-05-07T06:10:03.633370+00:00,1.04521,1.04524,1.04517,1.04504,696,0.0002
2025-05-07T06:11:03.633370+00:00,1.04544,1.04555,1.04515,1.04546,988,0.0002
2025-05-07T06:12:03.633370+00:00,1.04567,1.046,1.04554,1.04573,477,0.0002
2025-05-07T06:13:03.633370+00:00,1.04547,1.04597,1.04535,1.0454,904,0.0002
2025-05-07T06:14:03.633370+00:00,1.04546,1.04567,1.04514,1.04541,787,0.0002
2025-05-07T06:15:03.633370+00:00,1.0454,1.0457,1.04497,1.04542,495,0.0002
2025-05-07T06:16:03.633370+00:00,1.04523,1.04526,1.04497,1.0452,336,0.0002
2025-05-07T06:17:03.633370+00:00,1.04543,1.04565,1.0451,1.04543,220,0.0002
2025-05-07T06:18:03.633370+00:00,1.04526,1.04572,1.04491,1.0451,431,0.0002
2025-05-07T06:19:03.633370+00:00,1.04503,1.04537,1.04501,1.04503,682,0.0002
2025-05-07T06:20:03.633370+00:00,1.04535,1.04579,1.0452,1.04533,277,0.0002
2025-05-07T06:21:03.633370+00:00,1.04522,1.04568,1.04499,1.04522,647,0.0002
2025-05-07T06:22:03.633370+00:00,1.04552,1.04572,1.04512,1.04544,208,0.0002
2025-05-07T06:23:03.633370+00:00,1.04558,1.04599,1.04545,1.04565,618,0.0002
2025-05-07T06:24:03.633370+00:00,1.04568,1.04609,1.04565,1.04566,882,0.0002
2025-05-07T06:25:03.633370+00:00,1.04548,1.04556,1.04522,1.04535,184,0.0002
2025-05-07T06:26:03.633370+00:00,1.04569,1.04617,1.04543,1.04564,398,0.0002
2025-05-07T06:27:03.633370+00:00,1.0454,1.04549,1.04509,1.04541,865,0.0002
2025-05-07T06:28:03.633370+00:00,1.04485,1.04505,1.04454,1.04479,377,0.0002
2025-05-07T06:29:03.633370+00:00,1.04494,1.04502,1.04486,1.04501,295,0.0002
2025-05-07T06:30:03.633370+00:00,1.0447,1.0451,1.04457,1.04475,980,0.0002
2025-05-07T06:31:03.633370+00:00,1.04473,1.04499,1.04434,1.04469,717,0.0002
2025-05-07T06:32:03.633370+00:00,1.0448,1.04528,1.04443,1.04487,395,0.0002
2025-05-07T06:33:03.633370+00:00,1.04474,1.04495,1.04449,1.04466,283,0.0002
2025-05-07T06:34:03.633370+00:00,1.04461,1.04482,1.04447,1.0448,462,0.0002
2025-05-07T06:35:03.633370+00:00,1.04486,1.04528,1.04475,1.04476,982,0.0002
2025-05-07T06:36:03.633370+00:00,1.04442,1.0447,1.04437,1.0443,558,0.0002
2025-05-07T06:37:03.633370+00:00,1.04442,1.04483,1.04406,1.04441,946,0.0002
2025-05-07T06:38:03.633370+00:00,1.04439,1.0447,1.04436,1.04427,232,0.0002
2025-05-07T06:39:03.633370+00:00,1.04449,1.04473,1.04448,1.04444,431,0.0002
2025-05-07T06:40:03.633370+00:00,1.04446,1.04493,1.04416,1.04458,549,0.0002
2025-05-07T06:41:03.633370+00:00,1.04462,1.04498,1.0442,1.04456,499,0.0002
2025-05-07T06:42:03.633370+00:00,1.04411,1.04449,1.04395,1.04399,716,0.0002
2025-05-07T06:43:03.633370+00:00,1.04394,1.04418,1.04345,1.04386,547,0.0002
2025-05-07T06:44:03.633370+00:00,1.04361,1.04362,1.04332,1.0436,925,0.0002
2025-05-07T06:45:03.633370+00:00,1.04356,1.04362,1.04307,1.04346,223,0.0002
2025-05-07T06:46:03.633370+00:00,1.04351,1.04375,1.04341,1.04349,320,0.0002
2025-05-07T06:47:03.633370+00:00,1.04344,1.04352,1.04315,1.04334,554,0.0002
